2025-08,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,T,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Argentinien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,AWV,1201,EU,Libya,A,ZH,3.0,Nein,WTH 0009 - AWV mit SAP (EU Ausland)
2025-08,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Libyen,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Mexiko,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,EU,Deutschland,T,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Argentinien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Argentinien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,AWV,1201,EU,Italien,T,ZH,3.0,Nein,WTH 0009 - AWV mit SAP (EU Ausland)
2025-08,Bukarest,Sonstige,1201,NONEU,USA,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
